gender,age,no_of_days_subscribed,multi_screen,mail_subscribed,weekly_mins_watched,minimum_daily_mins,weekly_max_night_mins,videos_watched,customer_support_calls,churn
1,-1.539933624,0.332249633,0,0,0.6641911522,1.191414897,0.7444130108,-0.5991235449,-0.4154730485,0
1,-1.245635863,0.332249633,0,0,1.112937713,-0.5408576607,-0.6373465067,-0.5991235449,0.347521849,1
1,1.501143232,0.4074795767,0,0,-0.624325943,-0.8656587654,0.07912139128,0.2047533863,-0.4154730485,0
1,-0.0684448226,-0.09405338179,0,1,-0.1346149661,-0.1438785329,-1.558519518,-0.5991235449,-0.4154730485,0
0,2.187838006,-1.172349243,0,1,-0.6168778673,-1.082192835,1.512057187,1.008630317,-1.178467946,0
0,-0.9513381032,0.1065598016,0,0,-0.2295779312,0.541812688,-0.3302888361,-1.00106201,1.873511644,0
0,-0.0684448226,2.263151523,0,1,-1.177345563,-0.1077895212,0.1302976697,-0.5991235449,-0.4154730485,0
0,-0.5589410896,0.1567130975,0,0,-0.1960615905,0.1809225718,-1.097933013,-0.1971850793,-0.4154730485,0
1,-0.0684448226,0.4827095205,1,1,-0.6094297916,-0.901747777,1.000294403,-1.00106201,-1.178467946,1
0,-0.8532388498,-0.5454330445,0,0,-1.730365184,0.2891896066,1.000294403,0.2047533863,-1.178467946,0
0,2.874532779,0.4074795767,0,0,0.9192877448,-0.5047686491,-0.4838176714,-0.5991235449,0.347521849,0
0,0.0296544308,1.987308396,1,1,0.7479820038,-0.03561149798,-0.790875342,-0.1971850793,1.873511644,0
1,0.9125477114,2.338381467,0,0,-0.1681313067,0.5057236764,-0.5861702283,-0.5991235449,-0.4154730485,0
0,-0.8532388498,-0.8714294675,0,0,0.2247546862,-1.695706033,0.07912139128,-0.1971850793,0.347521849,0
1,0.323952191,-2.024955272,0,1,-0.4344000128,0.3974566415,1.767938579,-1.403000476,-0.4154730485,0
1,0.323952191,-2.426181639,0,1,-1.151277298,0.6139907113,-0.5861702283,0.6066918519,0.347521849,0
1,-0.2646433294,-1.072042651,0,1,0.6157786602,-0.2521455677,0.7444130108,-0.5991235449,-1.178467946,0
1,0.0296544308,0.1817897454,0,1,1.278657397,0.6500797229,-0.8932278988,-1.403000476,-0.4154730485,0
0,1.795440992,1.285162254,0,1,0.3085455378,1.155325886,1.204999517,0.2047533863,-1.178467946,0
0,1.206845472,-1.297732482,0,0,1.773954431,-0.8295697537,0.4885316187,-1.00106201,-0.4154730485,0
1,-0.5589410896,-0.6457396362,0,0,-0.1457870796,0.5057236764,0.2326502266,0.6066918519,-0.4154730485,0
0,-0.7551395964,1.786695213,0,0,1.686439541,-0.2160565561,0.5397078971,0.2047533863,-0.4154730485,1
1,-1.638032877,0.1817897454,0,0,0.939769953,-0.613035684,-0.6373465067,-0.5991235449,-0.4154730485,0
1,0.4220514444,0.332249633,1,0,0.4537830139,-0.3604126026,-0.1767600009,1.008630317,-0.4154730485,0
1,1.403043978,-0.2445132694,1,0,0.7796363255,-0.6491246956,2.740287869,-0.1971850793,-0.4154730485,0
1,-0.2646433294,-0.2946665652,0,0,0.6641911522,0.5779016996,-1.81440091,-1.403000476,1.110516746,0
1,0.323952191,0.7083993519,0,1,1.58589052,-0.07170050961,-0.4838176714,-0.5991235449,-0.4154730485,0
0,0.2258529376,1.561005381,0,0,-1.207137866,0.4335456531,-0.1255837224,-0.5991235449,0.347521849,0
1,-0.9513381032,0.2068663933,0,0,-0.479088467,1.877106118,-1.302638126,-0.1971850793,1.873511644,1
1,-2.030429891,1.235008958,0,0,-1.13079509,0.7222577461,0.9491181245,0.6066918519,1.873511644,1
1,-1.049437357,-0.9215827634,0,1,-0.7006687189,-1.298726905,-0.4838176714,1.410568783,-0.4154730485,0
0,1.304944725,-0.01882343801,0,1,-0.01544575494,0.1448335601,-0.2279362793,-1.403000476,0.347521849,0
1,1.501143232,0.8337825915,0,0,0.13165374,-0.07170050961,0.3861790618,1.410568783,0.347521849,0
1,0.814448458,-0.8212761717,0,0,-1.318859002,0.253100595,-0.7396990635,0.2047533863,0.347521849,0
1,1.795440992,0.4074795767,0,1,1.36058623,0.5779016996,0.1814739481,-0.5991235449,0.347521849,0
1,0.0296544308,-0.695892932,0,0,-0.05268613342,-0.7934807421,-0.3302888361,0.6066918519,-0.4154730485,0
0,0.323952191,0.6080927602,0,0,-0.4195038614,-0.5047686491,0.07912139128,-0.5991235449,1.110516746,0
1,-0.8532388498,1.235008958,1,0,-0.06944430373,-1.623528009,-0.432641393,-0.1971850793,-1.178467946,0
0,-0.7551395964,0.2068663933,0,0,2.105393799,-0.07170050961,-0.6885227851,0.6066918519,0.347521849,0
0,0.4220514444,0.332249633,0,0,1.716231844,-0.613035684,0.2326502266,2.214445714,-0.4154730485,1
1,-0.4608418362,-0.3448198611,0,1,-0.2295779312,0.7222577461,1.051470681,0.6066918519,-0.4154730485,0
0,0.814448458,0.4325562247,0,1,-1.856982471,-0.5769466724,0.07912139128,-1.00106201,-0.4154730485,0
0,0.9125477114,0.3824029288,0,1,0.230340743,0.1087445485,1.000294403,-0.5991235449,0.347521849,0
1,-0.7551395964,-0.8965061155,1,0,3.10715998,1.119236874,0.07912139128,1.812507249,-0.4154730485,1
1,-1.539933624,-1.874495385,0,0,-0.02103181171,-0.6491246956,-0.074407444,0.2047533863,0.347521849,0
0,-0.2646433294,0.1567130975,0,0,-0.3971596343,-0.3965016142,0.283826505,-0.5991235449,-1.178467946,0
1,-1.245635863,-1.548498962,0,0,-0.9073528194,-0.7213027189,0.283826505,0.6066918519,0.347521849,0
1,3.4631283,0.6331694081,0,0,0.2173066105,-0.3604126026,1.153823238,-0.5991235449,0.347521849,0
1,0.6182499512,-0.01882343801,0,0,-1.573955594,-1.659617021,0.8467655677,0.2047533863,-0.4154730485,0
1,1.108746218,0.307172985,0,0,0.2694431404,0.4335456531,0.3350027834,-1.00106201,-1.178467946,0
0,-0.3627425828,0.5830161122,0,0,0.2619950647,0.6861687345,0.3861790618,-0.1971850793,-0.4154730485,0
0,-0.4608418362,2.940221017,0,0,-0.06572026588,-0.324323591,0.3350027834,-0.5991235449,1.873511644,0
0,0.6182499512,-0.7711228758,0,0,0.2824772729,0.4335456531,-0.5349939498,0.2047533863,-1.178467946,0
0,-1.14753661,-0.3949731569,0,1,0.6399849062,0.3974566415,0.8467655677,2.214445714,-1.178467946,0
0,-1.44183437,-0.1442066776,0,0,1.699473674,0.4696346648,-2.530868808,-0.5991235449,1.110516746,1
0,-0.166544076,-0.8714294675,0,0,0.6232267359,-2.706198358,1.153823238,-0.1971850793,-0.4154730485,0
0,-1.44183437,0.2570196892,0,0,-1.486440705,0.3252786183,-2.223811138,1.410568783,1.110516746,0
0,-0.0684448226,-0.04390008594,0,1,-1.292790737,0.2891896066,-0.8420516204,-0.1971850793,-0.4154730485,0
0,-1.14753661,-1.021889355,0,0,-0.4902605805,0.830524781,-0.5861702283,2.214445714,-0.4154730485,0
1,-1.638032877,-0.7961995237,0,0,0.2880633296,1.768839083,1.716762301,2.61638418,-0.4154730485,0
1,0.2258529376,-1.44819237,0,0,-1.6335402,1.047058851,-1.404990683,0.6066918519,-0.4154730485,0
1,-0.7551395964,2.739607834,0,0,0.8801853474,-0.4686796375,-1.353814405,-0.1971850793,1.110516746,0
0,-0.4608418362,1.134702367,0,0,-2.614824173,-0.07170050961,-0.5349939498,0.6066918519,-1.178467946,0
1,-0.657040343,0.0814831537,0,1,-0.5591552807,0.4696346648,0.5908841755,1.008630317,-1.178467946,1
1,0.9125477114,1.586082029,0,0,0.8019805526,-0.5047686491,1.256175795,0.2047533863,-0.4154730485,0
0,1.697341739,-0.9717360592,0,1,0.1409638347,-1.370904928,1.460880909,0.6066918519,1.873511644,1
0,0.1277536842,0.2068663933,0,1,0.669777209,1.91319513,0.3350027834,1.008630317,-1.178467946,0
0,0.2258529376,0.1316364496,0,0,-1.369133513,-1.767884056,0.6932367324,-0.1971850793,3.399501439,1
1,1.795440992,-1.347885778,0,0,1.310311719,1.119236874,0.1814739481,-1.00106201,0.347521849,1
1,-1.44183437,-0.9215827634,0,0,-1.169897488,0.3252786183,-0.8420516204,-0.1971850793,1.110516746,0
0,-1.343735117,-0.2695899173,0,1,0.5580560736,-0.5408576607,-0.432641393,1.008630317,-0.4154730485,0
0,1.206845472,-0.4952797486,0,0,1.116661751,-0.324323591,0.283826505,0.2047533863,-0.4154730485,0
1,-0.8532388498,2.238074875,0,0,0.8839093852,-1.40699394,1.000294403,-0.1971850793,0.347521849,0
0,-0.3627425828,0.3573262809,0,0,0.1837902699,0.1448335601,1.051470681,0.2047533863,-0.4154730485,0
1,-0.0684448226,-1.147272595,0,0,1.747886166,0.541812688,0.8467655677,-0.5991235449,-0.4154730485,0
0,0.323952191,0.9340891832,0,0,-1.534853197,-3.680601672,-1.149109291,-1.804938942,-0.4154730485,0
0,-0.5589410896,1.034395775,0,1,-0.5833615267,-0.03561149798,2.126172528,-1.403000476,-0.4154730485,0
1,2.972632033,-0.8463528196,0,0,-1.153139317,-1.767884056,1.10264696,0.2047533863,-0.4154730485,0
0,-0.8532388498,1.836848509,0,0,-0.1383390039,0.253100595,-1.916753467,-1.00106201,-1.178467946,0
1,-0.657040343,0.3573262809,1,1,-0.1010986254,0.7583467578,-0.4838176714,2.214445714,0.347521849,0
0,-0.166544076,-1.598652257,0,0,1.368034305,-0.6491246956,0.1302976697,-1.00106201,-0.4154730485,0
1,-0.0684448226,0.4827095205,0,1,0.7479820038,0.3252786183,-1.046756734,-0.5991235449,-1.178467946,0
1,0.814448458,-0.369896509,1,0,-0.2705423475,-0.2160565561,0.4885316187,1.008630317,0.347521849,0
0,0.4220514444,0.7083993519,0,0,0.1372397968,-0.03561149798,-1.660872075,0.2047533863,-0.4154730485,0
0,-1.049437357,-0.3448198611,0,0,-0.8105278354,0.4696346648,-0.7396990635,-1.403000476,1.110516746,0
1,-1.638032877,-1.247579186,0,0,0.06834509663,-0.5408576607,-0.074407444,-0.5991235449,-0.4154730485,0
0,-1.44183437,0.2820963371,0,0,1.414584779,0.7583467578,-0.8420516204,0.2047533863,1.110516746,0
1,-1.049437357,-0.01882343801,0,0,-0.7006687189,-0.3965016142,0.6932367324,-1.403000476,-1.178467946,0
1,-0.2646433294,-0.72096958,0,0,1.461135252,-0.1799675445,-0.6885227851,1.410568783,1.873511644,0
0,-0.166544076,0.006253209916,0,0,0.4314387868,1.191414897,1.10264696,-1.00106201,1.110516746,0
0,-0.0684448226,0.1817897454,0,0,1.153902129,0.541812688,-0.432641393,0.6066918519,-1.178467946,0
1,-1.44183437,0.1065598016,0,0,-0.4418480885,1.047058851,-0.3302888361,0.2047533863,-0.4154730485,0
0,-0.4608418362,-0.7460462279,0,1,1.295415567,-0.1438785329,-1.660872075,-0.1971850793,-0.4154730485,0
0,2.187838006,-1.32280913,0,0,-0.4586062588,0.7583467578,-1.404990683,-0.1971850793,1.110516746,0
1,0.7163492046,2.137768284,0,1,-0.5368110536,1.299681932,-0.4838176714,-1.00106201,0.347521849,0
1,0.4220514444,-0.7460462279,0,0,-0.5870855645,-0.4686796375,0.02794511285,-0.1971850793,-1.178467946,0
0,-1.049437357,-0.4200498048,0,1,0.865289196,0.2170115834,-0.9444041772,1.008630317,-0.4154730485,0
0,-0.3627425828,-0.695892932,0,0,-0.7639773623,0.2170115834,-0.4838176714,-0.5991235449,-0.4154730485,0
1,2.972632033,-1.097119299,0,1,-0.9836955953,0.6861687345,0.5397078971,-0.5991235449,-0.4154730485,0
1,1.010646965,1.109625719,0,1,1.935950077,-0.07170050961,-0.790875342,-0.1971850793,-0.4154730485,0
0,-0.0684448226,-2.325875047,0,1,0.7721882498,0.2170115834,0.2326502266,3.018322645,-0.4154730485,0
0,-1.73613213,-0.6457396362,0,0,-0.4250899182,-0.9378367886,-1.200285569,-0.5991235449,0.347521849,0
1,-0.166544076,1.184855662,0,0,1.278657397,-0.7934807421,0.4373553403,-0.1971850793,1.110516746,0
0,-0.3627425828,0.332249633,0,0,-1.836500262,-0.4686796375,0.642060454,-0.5991235449,-1.178467946,0
0,-0.2646433294,-0.1191300297,0,0,-0.8365961003,0.830524781,0.07912139128,1.812507249,-0.4154730485,0
1,-0.2646433294,-0.06897673387,0,0,-0.2109577419,-1.046103823,1.153823238,-0.1971850793,-0.4154730485,0
0,-0.8532388498,0.6833227039,0,1,-0.259370234,0.0004775136398,-1.660872075,0.6066918519,-0.4154730485,0
0,1.304944725,-0.1442066776,0,0,-1.33934121,0.07265553689,-0.432641393,-0.5991235449,1.110516746,0
1,-0.0684448226,0.7585526477,0,0,0.05717298309,-0.2521455677,-1.149109291,5.831891904,-1.178467946,0
1,-0.2646433294,-1.197425891,0,1,-0.868250422,1.191414897,0.3350027834,-1.00106201,-0.4154730485,0
0,-0.4608418362,1.736541917,0,0,1.038456956,1.119236874,-0.1767600009,2.214445714,-0.4154730485,0
1,-0.7551395964,0.03132985784,0,1,1.531891971,-1.046103823,-0.02323116558,3.822199577,-0.4154730485,0
1,-0.9513381032,0.4827095205,0,0,1.995534683,1.335770944,-0.7396990635,-1.403000476,0.347521849,1
1,-0.657040343,-0.01882343801,0,0,-0.1997856284,0.1448335601,0.1814739481,-1.00106201,-1.178467946,0
0,-0.8532388498,-1.172349243,0,0,-2.279660766,0.5057236764,1.40970463,0.6066918519,1.110516746,0
1,-0.8532388498,0.1065598016,0,0,-1.92773919,-0.2882345794,-0.3302888361,-0.5991235449,1.110516746,0
1,-0.657040343,-0.4451264528,0,1,0.5077815626,-0.2521455677,-0.432641393,0.2047533863,0.347521849,0
1,-1.539933624,1.611158677,0,1,0.7293618146,1.48012699,-2.070282303,0.6066918519,-0.4154730485,0
0,-0.4608418362,0.8337825915,0,1,-0.1104087201,1.407948967,-0.6885227851,1.008630317,0.347521849,1
0,-0.9513381032,0.1316364496,0,0,0.8839093852,1.010969839,-0.9444041772,-0.1971850793,-0.4154730485,0
1,1.697341739,-0.2946665652,0,0,-1.985461776,-0.7213027189,-1.251461848,-0.5991235449,1.873511644,1
0,-0.7551395964,0.03132985784,0,1,-1.378443607,0.1809225718,1.000294403,0.2047533863,-0.4154730485,0
0,0.5201506978,0.006253209916,0,1,0.8336348743,-0.1438785329,-2.019106024,0.6066918519,-1.178467946,0
0,-0.5589410896,0.2820963371,0,1,-0.9520412736,0.03656652526,-1.251461848,-1.00106201,0.347521849,0
0,0.1277536842,0.5579394643,0,1,0.4575070517,-0.5769466724,0.1302976697,0.2047533863,0.347521849,0
0,0.4220514444,0.05640650577,0,0,-1.439890232,-0.3965016142,2.023819971,-0.1971850793,0.347521849,0
0,1.010646965,1.510852086,0,0,-1.752709411,-0.3604126026,-0.432641393,-0.1971850793,1.110516746,0
1,-1.539933624,-1.673882201,0,1,-0.3357130098,-0.613035684,1.563233466,-1.00106201,-0.4154730485,0
0,0.0296544308,0.4325562247,0,0,1.116661751,-0.1438785329,-0.3814651146,-1.00106201,-1.178467946,0
0,-1.245635863,-2.225568456,0,1,0.5561940547,-1.154370858,-1.097933013,1.008630317,-0.4154730485,0
0,-0.7551395964,-0.6457396362,0,0,-1.75457143,-0.03561149798,-0.790875342,0.2047533863,0.347521849,0
0,-0.657040343,0.658246056,0,1,-1.222034018,0.8666137926,0.5397078971,1.008630317,1.110516746,0
1,0.1277536842,1.109625719,0,0,-0.04523805772,0.6139907113,0.8979418461,-0.5991235449,0.347521849,0
1,-0.3627425828,-0.8212761717,1,0,-1.099140769,0.4335456531,1.512057187,2.61638418,0.347521849,0
1,0.2258529376,-0.7460462279,0,0,-3.203222152,0.6861687345,-0.5861702283,-1.403000476,-1.178467946,0
0,-0.5589410896,0.9842424791,0,1,0.645570963,1.660572048,1.614409744,3.018322645,-1.178467946,0
0,-0.166544076,-0.7460462279,0,0,0.3234416892,-1.262637893,0.2326502266,0.6066918519,-0.4154730485,0
0,-1.539933624,0.6080927602,0,0,-0.5368110536,-1.767884056,-0.3814651146,-0.5991235449,-0.4154730485,0
1,1.304944725,-0.5955863403,0,0,0.1148955697,-0.7934807421,-0.02323116558,-0.1971850793,-1.178467946,0
1,-0.7551395964,0.05640650577,0,0,-0.4362620317,-0.1077895212,-1.456166962,-1.00106201,0.347521849,0
1,-0.166544076,0.1817897454,0,1,-1.222034018,-0.9739258002,-1.353814405,1.410568783,-0.4154730485,0
1,2.089738752,-0.3448198611,0,0,0.6772252847,-2.056596149,0.4885316187,-0.5991235449,-1.178467946,0
0,-0.166544076,1.159779015,0,0,0.474265222,0.03656652526,-0.8932278988,-1.00106201,1.110516746,0
1,0.2258529376,-1.372962426,0,0,-0.4511581831,0.2891896066,-0.1255837224,-1.403000476,-0.4154730485,0
0,-0.3627425828,-2.225568456,0,0,-0.6801865107,-0.1799675445,-0.02323116558,0.6066918519,0.347521849,0
1,-0.166544076,-0.8714294675,0,1,-0.4064697289,-0.4686796375,-0.2279362793,0.6066918519,-0.4154730485,0
0,-0.3627425828,0.2068663933,0,0,0.6641911522,-2.381397254,-1.81440091,0.2047533863,-0.4154730485,0
1,-0.7551395964,-0.695892932,0,0,1.721817901,0.9027028043,-0.9955804557,-1.00106201,-1.178467946,0
0,0.2258529376,-0.5705096924,0,0,-2.089734836,0.6500797229,1.870291136,-1.00106201,-0.4154730485,0
1,-0.0684448226,1.9371551,0,1,0.9360459151,0.07265553689,0.3861790618,-1.00106201,-0.4154730485,0
1,3.070731286,0.4827095205,0,0,-1.825328149,-0.4686796375,1.256175795,-1.403000476,0.347521849,1
1,-0.4608418362,-0.6206629883,0,1,0.6362608684,-0.3604126026,1.307352074,0.6066918519,-1.178467946,0
1,-0.3627425828,0.5328628164,0,1,-2.071114647,0.4335456531,-2.991455314,-0.1971850793,-0.4154730485,0
1,-0.3627425828,-1.272655834,1,0,1.077559353,1.949284141,-0.7396990635,0.6066918519,0.347521849,1
0,0.5201506978,1.987308396,0,0,-1.188517677,0.5057236764,0.1302976697,0.2047533863,-1.178467946,0
0,-1.834231384,1.535928733,0,0,-1.348651304,0.8666137926,1.563233466,-0.5991235449,0.347521849,0
0,-0.2646433294,0.6833227039,0,1,1.036594937,-0.901747777,1.358528352,-1.00106201,-0.4154730485,0
0,-1.049437357,-0.9215827634,0,0,0.5915724142,-1.010014812,0.3861790618,1.008630317,-1.178467946,0
1,-0.4608418362,0.5830161122,0,1,0.3495099541,0.830524781,1.204999517,0.2047533863,-0.4154730485,0
1,-0.4608418362,0.3573262809,0,0,0.4128185975,1.119236874,1.000294403,0.2047533863,0.347521849,0
1,1.991639499,-1.974801976,0,0,0.8392209311,0.1809225718,-0.3814651146,-0.1971850793,-1.178467946,0
1,2.972632033,-1.072042651,0,0,0.2396508376,0.9027028043,0.2326502266,0.6066918519,-0.4154730485,0
1,-0.3627425828,0.4325562247,0,1,0.3383378406,-1.226548882,-0.432641393,0.6066918519,-0.4154730485,0
0,0.2258529376,0.0814831537,0,0,-0.2258538933,1.010969839,-1.404990683,-0.5991235449,2.636506541,0
0,-0.9513381032,0.006253209916,0,0,-1.192241715,-1.118281847,-1.200285569,-0.1971850793,-0.4154730485,0
0,0.5201506978,0.5579394643,0,0,-0.7416331352,0.3613676299,1.358528352,0.2047533863,0.347521849,0
0,-1.14753661,-1.372962426,0,0,-1.886774773,-1.010014812,0.5397078971,0.2047533863,-0.4154730485,1
0,0.6182499512,-0.8212761717,0,1,-1.197827772,-0.1077895212,0.1302976697,3.018322645,0.347521849,0
0,-1.14753661,-0.4200498048,0,0,0.2806152539,0.2891896066,-0.432641393,3.420261111,-1.178467946,0
1,0.1277536842,0.332249633,0,1,-0.575913451,-0.2521455677,-1.251461848,0.2047533863,1.873511644,0
1,-0.8532388498,0.1567130975,1,0,-0.8608023463,0.1809225718,-0.5861702283,-1.00106201,-0.4154730485,1
1,-0.0684448226,0.9591658311,0,0,0.7498440227,0.9748808275,-1.097933013,0.2047533863,-1.178467946,0
1,-0.2646433294,1.586082029,0,1,-0.3710913694,0.07265553689,0.8979418461,1.008630317,-0.4154730485,0
1,-0.2646433294,0.332249633,0,0,0.548745979,-1.010014812,0.7955892892,-1.00106201,-0.4154730485,1
1,0.2258529376,-0.1191300297,0,1,1.921053926,0.3974566415,1.460880909,-0.5991235449,1.110516746,0
0,0.6182499512,0.5077861685,0,0,0.4351628246,-0.8656587654,0.1302976697,-1.00106201,1.110516746,0
1,-1.343735117,1.661311973,0,0,0.4519209949,-0.2521455677,0.4373553403,0.2047533863,-0.4154730485,0
0,-0.4608418362,0.5579394643,0,0,-0.1178567957,-0.1799675445,0.1302976697,1.008630317,1.110516746,0
1,0.1277536842,-0.3197432131,0,0,-0.2016476473,-0.1077895212,0.283826505,2.214445714,1.110516746,0
0,0.6182499512,0.03132985784,0,0,1.67154339,-2.056596149,0.3350027834,4.224138042,1.110516746,1
0,0.323952191,-1.272655834,0,0,1.608234747,1.371859955,-0.1255837224,-1.00106201,0.347521849,1
1,-0.657040343,0.4074795767,1,0,0.6604671144,0.8666137926,0.4373553403,0.2047533863,1.110516746,0
1,0.0296544308,0.7836292957,0,1,-0.1104087201,-1.262637893,-0.5349939498,-0.5991235449,-0.4154730485,0
0,0.9125477114,-0.6206629883,0,0,-0.5461211482,-0.7573917305,0.1814739481,0.2047533863,-1.178467946,0
1,-1.245635863,-0.6457396362,0,1,-0.09923660651,-0.4325906259,-0.432641393,-0.1971850793,-0.4154730485,0
1,-0.657040343,-0.4200498048,0,0,-0.8850085923,-0.5769466724,-0.8420516204,-1.00106201,-0.4154730485,0
0,0.7163492046,1.535928733,0,0,-1.387753702,-0.8656587654,1.307352074,0.2047533863,-1.178467946,0
0,0.2258529376,1.20993231,0,0,-0.03034190633,0.4335456531,-0.1255837224,-0.1971850793,-0.4154730485,0
1,-0.7551395964,-2.476334935,0,0,0.3010974621,-1.154370858,-0.4838176714,-1.00106201,-0.4154730485,0
0,0.0296544308,-0.1442066776,0,1,-0.1830274581,0.9387918159,-1.404990683,-0.1971850793,-0.4154730485,0
1,2.089738752,-0.5454330445,0,0,0.2191686295,-0.3965016142,-0.7396990635,0.2047533863,-0.4154730485,0
1,-0.166544076,-0.2445132694,0,0,-1.309548907,0.2891896066,1.051470681,0.2047533863,0.347521849,0
0,-0.0684448226,0.332249633,0,0,-0.4641923156,1.191414897,1.153823238,-0.5991235449,-0.4154730485,0
0,1.599242485,0.7585526477,0,0,-0.5498451861,0.7583467578,-1.251461848,-0.1971850793,-0.4154730485,0
0,-0.8532388498,1.535928733,0,0,-0.527500959,-2.237041207,-1.660872075,0.2047533863,-0.4154730485,0
1,0.1277536842,0.5830161122,0,0,-0.3133687827,-0.4325906259,-1.200285569,2.214445714,-0.4154730485,0
0,-0.2646433294,0.6331694081,0,0,-0.991143671,1.119236874,0.6932367324,1.008630317,-0.4154730485,0
0,-0.8532388498,0.5077861685,0,1,-0.03778998203,0.4696346648,0.8467655677,-0.1971850793,-0.4154730485,0
0,-0.0684448226,-0.2695899173,1,0,-1.011625879,-1.731795044,0.3861790618,0.2047533863,-0.4154730485,0
0,0.0296544308,0.0814831537,0,0,0.09441336156,0.8666137926,-0.4838176714,-1.00106201,0.347521849,0
1,-1.343735117,0.4074795767,0,1,0.05344894524,0.2891896066,0.1302976697,-1.00106201,-0.4154730485,0
0,-0.166544076,-1.147272595,0,1,-0.6708764161,0.830524781,0.8467655677,1.410568783,0.347521849,0
1,-0.9513381032,-0.4702031007,0,0,0.3439238973,0.07265553689,-1.50734324,0.6066918519,0.347521849,0
1,-1.539933624,-0.5203563966,0,0,1.645475125,-1.40699394,-0.6373465067,1.008630317,-0.4154730485,1
0,0.4220514444,1.184855662,0,1,1.332655946,0.07265553689,-0.6885227851,0.6066918519,1.110516746,0
0,-0.7551395964,-1.523422314,0,0,-0.4809504859,-0.1438785329,-0.432641393,-0.1971850793,0.347521849,0
1,-0.7551395964,0.5077861685,0,0,1.34196604,-0.2160565561,-0.2279362793,-1.403000476,0.347521849,0
1,0.0296544308,-1.44819237,1,0,0.01434654784,0.6500797229,0.6932367324,0.6066918519,0.347521849,0
0,-0.3627425828,-0.5955863403,0,0,0.3420618784,0.830524781,-0.2279362793,-0.5991235449,-1.178467946,0
1,0.7163492046,0.9591658311,0,1,0.1893763267,1.444037979,1.512057187,0.6066918519,-1.178467946,0
1,-0.8532388498,0.1316364496,0,0,1.693887617,-0.5047686491,-2.070282303,0.2047533863,-1.178467946,1
1,-0.2646433294,0.1316364496,0,0,-1.462234459,0.7222577461,-2.428516252,-1.00106201,-0.4154730485,0
1,1.206845472,-1.021889355,0,0,0.4537830139,0.6500797229,-0.3302888361,-0.1971850793,-0.4154730485,0
0,-0.0684448226,-1.573575609,1,0,-1.365409475,-0.2160565561,0.642060454,1.410568783,0.347521849,0
1,0.0296544308,-1.473269018,0,1,0.6306748116,-1.082192835,1.153823238,-0.5991235449,-1.178467946,0
1,-0.0684448226,-2.100185216,0,0,0.4779892599,0.253100595,-1.865577189,-0.5991235449,-1.178467946,0
1,-0.657040343,-0.8714294675,0,0,-0.4846745237,-0.613035684,2.38205392,-0.5991235449,0.347521849,0
1,-0.9513381032,-0.7460462279,0,0,0.6232267359,-1.623528009,0.02794511285,-0.1971850793,-0.4154730485,0
1,-0.657040343,-0.5203563966,0,0,-0.5163288454,-1.767884056,-0.6885227851,-0.5991235449,-0.4154730485,0
0,2.482135766,-1.648805553,0,0,-0.5386730725,-0.1077895212,-0.7396990635,1.008630317,-1.178467946,0
0,-0.0684448226,-0.1692833256,0,1,-0.2426120636,0.4696346648,0.283826505,-1.403000476,-0.4154730485,0
1,-0.166544076,0.2319430413,0,0,0.07579317232,0.2891896066,-0.7396990635,-0.5991235449,-1.178467946,0
1,-0.8532388498,0.9090125353,1,0,1.431342949,-0.3965016142,-0.9444041772,2.214445714,1.110516746,0
1,0.4220514444,0.8839358874,0,0,0.2768912161,0.2891896066,1.307352074,-0.5991235449,-0.4154730485,0
0,0.4220514444,1.034395775,0,0,1.494651592,-1.082192835,0.9491181245,1.410568783,1.110516746,0
1,-0.2646433294,-1.44819237,0,1,-0.3003346503,-0.7573917305,0.283826505,0.2047533863,-1.178467946,0
1,-0.5589410896,-0.9968127072,0,0,-1.521819064,-0.324323591,-1.609695797,-1.00106201,0.347521849,0
0,1.206845472,-0.369896509,0,0,0.5878483764,1.119236874,1.563233466,-0.1971850793,0.347521849,0
0,1.010646965,-0.01882343801,0,0,0.2098585348,1.407948967,0.6932367324,-0.5991235449,-0.4154730485,0
1,1.010646965,0.307172985,0,0,-0.2295779312,2.562797339,0.3350027834,-0.5991235449,0.347521849,0
1,0.5201506978,-0.9215827634,0,0,-0.2873005178,0.3613676299,-0.1767600009,-1.00106201,-1.178467946,0
1,0.5201506978,-1.072042651,0,0,-0.479088467,-0.03561149798,-0.1767600009,1.812507249,-0.4154730485,0
1,-0.7551395964,-0.2194366214,0,0,-0.575913451,-0.6852137072,-0.3302888361,-0.5991235449,-1.178467946,0
1,0.814448458,0.9591658311,0,0,-0.9836955953,-1.876151091,-1.302638126,-0.5991235449,1.110516746,0
1,0.323952191,0.2319430413,0,0,-0.1718553445,0.4335456531,0.5908841755,-0.1971850793,0.347521849,0
1,-1.049437357,0.4576328726,1,1,-0.4362620317,0.3252786183,-0.9955804557,-0.5991235449,1.873511644,1
1,1.304944725,-1.799265441,0,0,-0.3766774262,-0.324323591,0.7955892892,-0.5991235449,0.347521849,0
0,0.1277536842,0.3573262809,0,1,-0.7192889081,-0.2882345794,-0.790875342,-0.5991235449,1.110516746,0
1,-1.14753661,1.034395775,1,1,1.464859289,0.3613676299,-0.1767600009,0.2047533863,-1.178467946,0
0,0.814448458,1.736541917,1,0,-2.287108842,-1.334815916,0.1302976697,0.6066918519,1.110516746,0
